布靡そ絪腹,笲そ絪腹,腹,布贺絪腹,布贺絏,隔絬そ隔絪腹,诀絪腹,ó腹,ó丁(),璸禣(),璸禣(),ó丁(),璸禣(),璸禣(),ユ龟Ι,﹍布基,纔磃布基,纔磃肂
EasyCard,47000,318909647,0,布,1133,144,951-FW,2017/9/7 12:33,15,嘹也爵,2017/9/7 12:50,17,ぱ不,12,29,25,4
EasyCard,47000,319711631,0,布,1133,175,493-FQ,2017/9/24 15:01,13,琄爵,2017/9/24 15:16,10,穝,12,28,24,4
EasyCard,47000,322217409,0,布,1133,105,950-FW,2017/9/4 14:45,15,嘹也爵,2017/9/4 16:36,0,浆ó,65,148,130,18
EasyCard,47000,3230745372,0,布,1133,123,955-FW,2017/9/19 13:57,17,ぱ不,2017/9/19 14:22,14,匪痐,23,53,46,7
EasyCard,47000,3319055576,1,穛ρ1布,1126,212,938-FW,2017/9/22 06:31,0,浆ó,2017/9/22 08:44,21,璃產初,86,98,86,12
EasyCard,47000,3319055576,1,穛ρ1布,1126,212,938-FW,2017/9/22 09:21,22,秽,2017/9/22 11:40,2,浆,81,93,81,12
EasyCard,47000,3319187928,3,稲み布,1133,111,420-FQ,2017/9/1 10:42,0,浆ó,2017/9/1 11:56,10,穝,36,41,36,5
EasyCard,47000,3319187928,3,稲み布,1133,111,429-FQ,2017/9/26 11:17,1,盵,2017/9/26 11:51,10,穝,29,32,29,3
EasyCard,47000,3319187928,3,稲み布,1133,144,951-FW,2017/9/18 11:49,9,╭狶,2017/9/18 11:54,10,穝,11,12,11,1
EasyCard,47000,3319187928,3,稲み布,1133,151,948-FW,2017/9/30 11:24,4,0き洛皘,2017/9/30 11:49,10,穝,21,24,21,3
EasyCard,47000,3319188952,3,稲み布,1133,142,978-FW,2017/9/13 14:03,0,浆ó,2017/9/13 14:56,11,碔,43,48,43,5
EasyCard,47000,3319188952,3,稲み布,1133,158,926-FW,2017/9/1 13:59,0,浆ó,2017/9/1 15:01,11,碔,43,48,43,5
EasyCard,47000,3319188952,3,稲み布,1133,247,952-FW,2017/9/22 13:58,0,浆ó,2017/9/22 14:56,11,碔,43,48,43,5
EasyCard,47000,3319246040,1,穛ρ1布,1133,158,926-FW,2017/9/1 14:53,10,穝,2017/9/1 15:01,11,碔,11,12,11,1
EasyCard,47000,3319545816,1,穛ρ1布,1133,227,430-FQ,2017/9/29 11:44,7,芖,2017/9/29 12:04,12,び緗徽,18,21,18,3
EasyCard,47000,3319763672,3,稲み布,1133,138,953-FW,2017/9/20 10:39,0,浆ó,2017/9/20 11:01,0,浆ó,11,12,11,1
EasyCard,47000,3320107224,1,穛ρ1布,1133,151,495-FQ,2017/9/16 15:48,0,浆ó,2017/9/16 15:54,0,浆ó,11,12,11,1
EasyCard,47000,3320343512,1,穛ρ1布,1133,111,420-FQ,2017/9/1 11:08,0,浆ó,2017/9/1 11:42,7,芖,26,29,26,3
EasyCard,47000,3321022936,1,穛ρ1布,1133,123,955-FW,2017/9/19 11:13,1,盵,2017/9/19 11:23,3,古ń,11,12,11,1
EasyCard,47000,3321022936,1,穛ρ1布,1133,144,951-FW,2017/9/7 11:11,0,浆ó,2017/9/7 12:04,11,碔,43,48,43,5
EasyCard,47000,3321130200,3,稲み布,1133,111,420-FQ,2017/9/8 10:58,0,浆ó,2017/9/8 11:28,4,0き洛皘,15,17,15,2
EasyCard,47000,3321276888,3,稲み布,1141,135,927-FW,2017/9/18 08:39,0,浆ó,2017/9/18 09:15,5,瓾,17,19,17,2
EasyCard,47000,3321507288,3,稲み布,1126,212,938-FW,2017/9/22 06:31,0,浆ó,2017/9/22 09:20,20,﹁腳,80,91,80,11
EasyCard,47000,3321507288,3,稲み布,1126,212,938-FW,2017/9/22 09:22,22,秽,2017/9/22 11:47,1,盵,83,95,83,12
EasyCard,47000,3357980888,3,稲み布,1133,144,951-FW,2017/9/7 11:21,1,盵,2017/9/7 11:37,5,瓾,11,12,11,1
EasyCard,47000,3357980888,3,稲み布,1133,175,938-FW,2017/9/14 11:19,1,盵,2017/9/14 11:33,5,瓾,11,12,11,1
EasyCard,47000,3358275544,1,穛ρ1布,1133,247,952-FW,2017/9/2 18:07,2,浆,2017/9/2 18:13,0,浆ó,11,12,11,1
EasyCard,47000,3358292952,1,穛ρ1布,1141,135,927-FW,2017/9/4 08:55,0,浆ó,2017/9/4 08:56,0,浆ó,11,12,11,1
EasyCard,47000,3358292952,1,穛ρ1布,1141,135,927-FW,2017/9/4 08:57,0,浆ó,2017/9/4 09:13,5,瓾,17,19,17,2
EasyCard,47000,3358292952,1,穛ρ1布,1141,135,927-FW,2017/9/22 08:56,0,浆ó,2017/9/22 09:15,5,瓾,17,19,17,2
EasyCard,47000,3358292952,1,穛ρ1布,1141,135,927-FW,2017/9/24 08:53,0,浆ó,2017/9/24 09:09,5,瓾,17,19,17,2
EasyCard,47000,3358292952,1,穛ρ1布,1141,135,927-FW,2017/9/29 08:54,0,浆ó,2017/9/29 09:15,5,瓾,17,19,17,2
EasyCard,47000,3358790104,1,穛ρ1布,1133,247,952-FW,2017/9/4 14:08,0,浆ó,2017/9/4 14:14,2,浆,11,12,11,1
EasyCard,47000,3358964952,1,穛ρ1布,1126,135,927-FW,2017/9/12 07:15,10,穝,2017/9/12 09:05,20,﹁腳,45,51,45,6
EasyCard,47000,3359134680,1,穛ρ1布,1126,135,927-FW,2017/9/3 07:11,8,刺┮,2017/9/3 07:16,10,穝,11,12,11,1
EasyCard,47000,3359134680,1,穛ρ1布,1126,135,927-FW,2017/9/3 09:44,10,穝,2017/9/3 09:50,8,刺┮,11,12,11,1
EasyCard,47000,3359134680,1,穛ρ1布,1126,135,927-FW,2017/9/10 07:13,8,刺┮,2017/9/10 07:18,10,穝,11,12,11,1
EasyCard,47000,3359134680,1,穛ρ1布,1126,135,927-FW,2017/9/12 07:09,8,刺┮,2017/9/12 07:14,10,穝,11,12,11,1
EasyCard,47000,3359134680,1,穛ρ1布,1126,135,927-FW,2017/9/14 07:14,8,刺┮,2017/9/14 07:20,10,穝,11,12,11,1
EasyCard,47000,3359134680,1,穛ρ1布,1126,135,927-FW,2017/9/17 07:11,8,刺┮,2017/9/17 07:18,10,穝,11,12,11,1
EasyCard,47000,3359134680,1,穛ρ1布,1126,135,927-FW,2017/9/19 07:11,8,刺┮,2017/9/19 07:17,10,穝,11,12,11,1
EasyCard,47000,3359134680,1,穛ρ1布,1126,135,927-FW,2017/9/21 07:11,8,刺┮,2017/9/21 07:17,10,穝,11,12,11,1
EasyCard,47000,3359134680,1,穛ρ1布,1126,135,927-FW,2017/9/23 07:14,8,刺┮,2017/9/23 07:19,10,穝,11,12,11,1
EasyCard,47000,3359134680,1,穛ρ1布,1126,135,927-FW,2017/9/25 07:14,8,刺┮,2017/9/25 07:21,10,穝,11,12,11,1
EasyCard,47000,3359134680,1,穛ρ1布,1126,135,927-FW,2017/9/30 07:14,8,刺┮,2017/9/30 07:20,10,穝,11,12,11,1
EasyCard,47000,3359134680,1,穛ρ1布,1126,212,938-FW,2017/9/22 07:18,8,刺┮,2017/9/22 07:24,10,穝,11,12,11,1
EasyCard,47000,3359390168,3,稲み布,1133,279,931-FW,2017/9/25 13:44,0,浆ó,2017/9/25 16:26,17,ぱ不,78,89,78,11
EasyCard,47000,3359390168,3,稲み布,1133,279,931-FW,2017/9/25 16:26,17,ぱ不,2017/9/25 18:41,0,浆ó,78,89,78,11
EasyCard,47000,3359465944,3,稲み布,1133,103,923-FW,2017/9/29 14:06,0,浆ó,2017/9/29 14:59,11,碔,43,48,43,5
EasyCard,47000,335989537,8,担布,1141,135,927-FW,2017/9/5 09:41,12,び緗徽,2017/9/5 10:04,17,ぱ不,28,32,28,4
EasyCard,47000,3371320280,3,稲み布,1126,135,927-FW,2017/9/10 09:46,10,穝,2017/9/10 10:31,0,浆ó,35,40,35,5
EasyCard,47000,3371320280,3,稲み布,1126,135,927-FW,2017/9/17 09:41,10,穝,2017/9/17 10:29,0,浆ó,35,40,35,5
EasyCard,47000,3371320280,3,稲み布,1126,135,927-FW,2017/9/19 10:21,10,穝,2017/9/19 11:00,0,浆ó,35,40,35,5
EasyCard,47000,3371320280,3,稲み布,1133,134,426-FQ,2017/9/21 17:36,10,穝,2017/9/21 18:24,0,浆ó,36,41,36,5
EasyCard,47000,3371779800,1,穛ρ1布,1133,134,426-FQ,2017/9/23 10:55,0,浆ó,2017/9/23 11:53,10,穝,36,41,36,5
EasyCard,47000,3371878872,1,穛ρ1布,1126,212,938-FW,2017/9/22 06:31,0,浆ó,2017/9/22 09:20,20,﹁腳,80,91,80,11
EasyCard,47000,3371878872,1,穛ρ1布,1126,212,938-FW,2017/9/22 09:22,22,秽,2017/9/22 11:46,1,盵,83,95,83,12
EasyCard,47000,3371968472,1,穛ρ1布,1141,135,927-FW,2017/9/26 16:18,24,拉,2017/9/26 19:01,0,浆ó,149,170,149,21
EasyCard,47000,3372047832,3,稲み布,1133,206,977-FW,2017/9/6 13:41,0,浆ó,2017/9/6 16:25,17,ぱ不,78,89,78,11
EasyCard,47000,3372047832,3,稲み布,1133,206,977-FW,2017/9/6 16:27,17,ぱ不,2017/9/6 18:45,0,浆ó,78,89,78,11
EasyCard,47000,3372047832,3,稲み布,1133,219,919-FW,2017/9/15 10:40,0,浆ó,2017/9/15 12:44,17,ぱ不,78,89,78,11
EasyCard,47000,3372047832,3,稲み布,1133,219,919-FW,2017/9/15 13:58,17,ぱ不,2017/9/15 15:53,0,浆ó,78,89,78,11
EasyCard,47000,3372429528,3,稲み布,1133,189,427-FQ,2017/9/21 10:39,0,浆ó,2017/9/21 12:54,17,ぱ不,78,89,78,11
EasyCard,47000,3372429528,3,稲み布,1133,189,427-FQ,2017/9/21 13:54,17,ぱ不,2017/9/21 16:04,0,浆ó,78,89,78,11
EasyCard,47000,3372562650,1,穛ρ1布,1133,111,429-FQ,2017/9/26 10:52,0,浆ó,2017/9/26 11:31,5,瓾,17,19,17,2
EasyCard,47000,3372562650,1,穛ρ1布,1133,175,938-FW,2017/9/14 10:53,0,浆ó,2017/9/14 11:38,6,眃贾,20,22,20,2
EasyCard,47000,3373815256,3,稲み布,1133,219,919-FW,2017/9/15 10:43,0,浆ó,2017/9/15 11:45,10,穝,36,41,36,5
EasyCard,47000,3374130136,1,穛ρ1布,1126,212,938-FW,2017/9/22 06:31,0,浆ó,2017/9/22 09:20,20,﹁腳,80,91,80,11
EasyCard,47000,3374130136,1,穛ρ1布,1126,212,938-FW,2017/9/22 09:22,22,秽,2017/9/22 11:51,0,浆ó,91,104,91,13
EasyCard,47000,3374202072,1,穛ρ1布,1133,111,420-FQ,2017/9/8 11:16,1,盵,2017/9/8 11:52,10,穝,29,32,29,3
EasyCard,47000,3374202072,1,穛ρ1布,1133,151,948-FW,2017/9/30 11:14,1,盵,2017/9/30 11:48,10,穝,29,32,29,3
EasyCard,47000,3374210776,1,穛ρ1布,1126,135,927-FW,2017/9/21 11:43,4,0き洛皘,2017/9/21 12:17,0,浆ó,15,17,15,2
EasyCard,47000,3374210776,1,穛ρ1布,1133,111,420-FQ,2017/9/12 10:44,0,浆ó,2017/9/12 11:55,10,穝,36,41,36,5
EasyCard,47000,3374210776,1,穛ρ1布,1141,135,927-FW,2017/9/4 08:39,0,浆ó,2017/9/4 09:31,10,穝,35,40,35,5
EasyCard,47000,3374211032,1,穛ρ1布,1133,111,420-FQ,2017/9/12 10:44,0,浆ó,2017/9/12 11:54,10,穝,36,41,36,5
EasyCard,47000,3374244056,3,稲み布,1141,135,927-FW,2017/9/4 08:52,0,浆ó,2017/9/4 09:02,2,浆,11,12,11,1
EasyCard,47000,3374244056,3,稲み布,1141,135,927-FW,2017/9/5 08:53,0,浆ó,2017/9/5 09:04,2,浆,11,12,11,1
EasyCard,47000,3374244056,3,稲み布,1141,135,927-FW,2017/9/29 08:52,0,浆ó,2017/9/29 09:04,2,浆,11,12,11,1
EasyCard,47000,3374257368,1,穛ρ1布,1141,135,927-FW,2017/9/2 08:57,0,浆ó,2017/9/2 09:02,2,浆,11,12,11,1
EasyCard,47000,3374304216,1,穛ρ1布,1141,135,927-FW,2017/9/2 08:53,0,浆ó,2017/9/2 09:10,5,瓾,17,19,17,2
EasyCard,47000,3374319832,1,穛ρ1布,1141,135,927-FW,2017/9/2 08:53,0,浆ó,2017/9/2 09:09,5,瓾,17,19,17,2
EasyCard,47000,3374319832,1,穛ρ1布,1141,135,927-FW,2017/9/20 08:58,0,浆ó,2017/9/20 09:17,5,瓾,17,19,17,2
EasyCard,47000,3374320088,1,穛ρ1布,1141,135,927-FW,2017/9/2 08:53,0,浆ó,2017/9/2 09:09,5,瓾,17,19,17,2
EasyCard,47000,3374320088,1,穛ρ1布,1141,135,927-FW,2017/9/20 08:58,0,浆ó,2017/9/20 09:17,5,瓾,17,19,17,2
EasyCard,47000,3374428632,1,穛ρ1布,1141,135,927-FW,2017/9/4 08:58,0,浆ó,2017/9/4 09:09,3,古ń,14,16,14,2
EasyCard,47000,3374428632,1,穛ρ1布,1141,135,927-FW,2017/9/6 08:56,0,浆ó,2017/9/6 09:07,3,古ń,14,16,14,2
EasyCard,47000,3374428632,1,穛ρ1布,1141,135,927-FW,2017/9/11 08:56,0,浆ó,2017/9/11 09:08,3,古ń,14,16,14,2
EasyCard,47000,3374428632,1,穛ρ1布,1141,135,927-FW,2017/9/13 08:58,0,浆ó,2017/9/13 09:09,3,古ń,14,16,14,2
EasyCard,47000,3374428632,1,穛ρ1布,1141,135,927-FW,2017/9/18 08:58,0,浆ó,2017/9/18 09:09,3,古ń,14,16,14,2
EasyCard,47000,3374428632,1,穛ρ1布,1141,135,927-FW,2017/9/20 08:58,0,浆ó,2017/9/20 09:11,3,古ń,14,16,14,2
EasyCard,47000,3374428632,1,穛ρ1布,1141,135,927-FW,2017/9/22 08:59,0,浆ó,2017/9/22 09:11,3,古ń,14,16,14,2
EasyCard,47000,3374428632,1,穛ρ1布,1141,135,927-FW,2017/9/29 08:58,0,浆ó,2017/9/29 09:12,3,古ń,14,16,14,2
EasyCard,47000,3374452184,1,穛ρ1布,1133,144,951-FW,2017/9/28 11:04,0,浆ó,2017/9/28 11:23,3,古ń,14,16,14,2
EasyCard,47000,3399771368,5,厩ネ布,1133,274,917-FW,2017/9/17 15:06,12,び緗徽,2017/9/17 15:56,17,ぱ不,34,78,68,10
EasyCard,47000,3399771368,5,厩ネ布,1133,274,917-FW,2017/9/17 16:32,17,ぱ不,2017/9/17 18:24,0,浆ó,77,177,155,22
EasyCard,47000,3413521894,1,穛ρ1布,1133,138,953-FW,2017/9/20 15:26,12,び緗徽,2017/9/20 16:18,0,浆ó,44,50,44,6
EasyCard,47000,3415856694,0,布,1141,135,927-FW,2017/9/9 16:28,24,拉,2017/9/9 17:57,17,ぱ不,161,183,161,22
EasyCard,47000,3418894056,3,稲み布,1133,279,931-FW,2017/9/30 17:49,8,刺┮,2017/9/30 18:10,3,古ń,15,17,15,2
EasyCard,47000,3430626024,1,穛ρ1布,1133,134,426-FQ,2017/9/23 11:16,1,盵,2017/9/23 12:48,17,ぱ不,70,80,70,10
EasyCard,47000,3430626024,1,穛ρ1布,1133,134,426-FQ,2017/9/23 13:59,17,ぱ不,2017/9/23 16:04,0,浆ó,78,89,78,11
EasyCard,47000,343492328,1,穛ρ1布,1133,151,948-FW,2017/9/30 10:44,0,浆ó,2017/9/30 11:14,2,浆,11,12,11,1
EasyCard,47000,343525096,1,穛ρ1布,1141,135,927-FW,2017/9/18 08:39,0,浆ó,2017/9/18 09:00,1,盵,11,12,11,1
EasyCard,47000,344389096,1,穛ρ1布,1133,111,429-FQ,2017/9/26 14:52,11,碔,2017/9/26 15:53,0,浆ó,43,48,43,5
EasyCard,47000,344389096,1,穛ρ1布,1133,142,978-FW,2017/9/5 13:50,0,浆ó,2017/9/5 15:00,11,碔,43,48,43,5
EasyCard,47000,344389096,1,穛ρ1布,1133,151,948-FW,2017/9/30 13:58,17,ぱ不,2017/9/30 16:11,0,浆ó,78,89,78,11
EasyCard,47000,345636072,3,稲み布,1126,212,938-FW,2017/9/22 06:31,0,浆ó,2017/9/22 09:20,20,﹁腳,80,91,80,11
EasyCard,47000,345636072,3,稲み布,1126,212,938-FW,2017/9/22 09:22,22,秽,2017/9/22 11:46,1,盵,83,95,83,12
EasyCard,47000,346085864,3,稲み布,1133,219,919-FW,2017/9/15 10:41,0,浆ó,2017/9/15 12:44,17,ぱ不,78,89,78,11
EasyCard,47000,346085864,3,稲み布,1133,219,919-FW,2017/9/15 13:59,17,ぱ不,2017/9/15 15:53,0,浆ó,78,89,78,11
EasyCard,47000,346150632,1,穛ρ1布,1133,151,948-FW,2017/9/30 11:04,0,浆ó,2017/9/30 11:48,10,穝,36,41,36,5
EasyCard,47000,346188520,1,穛ρ1布,1141,135,927-FW,2017/9/2 08:57,0,浆ó,2017/9/2 09:28,10,穝,35,40,35,5
EasyCard,47000,346189032,1,穛ρ1布,1141,135,927-FW,2017/9/2 08:57,0,浆ó,2017/9/2 09:28,10,穝,35,40,35,5
EasyCard,47000,346189032,1,穛ρ1布,1141,135,927-FW,2017/9/18 08:54,0,浆ó,2017/9/18 09:30,10,穝,35,40,35,5
EasyCard,47000,346274280,1,穛ρ1布,1133,134,428-FQ,2017/9/5 10:59,0,浆ó,2017/9/5 11:23,3,古ń,14,16,14,2
EasyCard,47000,346599912,1,穛ρ1布,1133,111,420-FQ,2017/9/8 10:49,0,浆ó,2017/9/8 10:56,0,浆ó,11,12,11,1
EasyCard,47000,346599912,1,穛ρ1布,1133,123,955-FW,2017/9/3 11:06,0,浆ó,2017/9/3 11:41,7,芖,26,29,26,3
EasyCard,47000,346599912,1,穛ρ1布,1133,123,955-FW,2017/9/19 10:50,0,浆ó,2017/9/19 11:34,6,眃贾,20,22,20,2
EasyCard,47000,346599912,1,穛ρ1布,1133,144,951-FW,2017/9/7 11:11,0,浆ó,2017/9/7 11:48,7,芖,26,29,26,3
EasyCard,47000,346599912,1,穛ρ1布,1133,182,496-FQ,2017/9/2 15:11,7,芖,2017/9/2 15:14,6,眃贾,11,12,11,1
EasyCard,47000,346599912,1,穛ρ1布,1141,135,927-FW,2017/9/22 08:43,0,浆ó,2017/9/22 08:48,0,浆ó,11,12,11,1
EasyCard,47000,3494234344,1,穛ρ1布,1133,274,917-FW,2017/9/17 13:40,0,浆ó,2017/9/17 14:54,11,碔,43,48,43,5
EasyCard,47000,3494257384,1,穛ρ1布,1141,135,927-FW,2017/9/29 09:30,9,╭狶,2017/9/29 09:38,11,碔,11,12,11,1
EasyCard,47000,3494272232,1,穛ρ1布,1141,135,927-FW,2017/9/9 09:09,2,浆,2017/9/9 09:31,10,穝,25,29,25,4
EasyCard,47000,3494280168,1,穛ρ1布,1141,135,927-FW,2017/9/15 08:58,0,浆ó,2017/9/15 09:05,2,浆,11,12,11,1
EasyCard,47000,3494312424,1,穛ρ1布,1126,135,927-FW,2017/9/3 10:08,3,古ń,2017/9/3 10:15,1,盵,11,12,11,1
EasyCard,47000,3494362088,3,稲み布,1133,103,923-FW,2017/9/28 14:08,0,浆ó,2017/9/28 15:02,11,碔,43,48,43,5
EasyCard,47000,3494362088,3,稲み布,1133,247,952-FW,2017/9/20 14:11,1,盵,2017/9/20 14:47,11,碔,35,39,35,4
EasyCard,47000,3494362088,3,稲み布,1141,135,927-FW,2017/9/6 09:12,5,瓾,2017/9/6 09:32,11,碔,23,26,23,3
EasyCard,47000,3494362088,3,稲み布,1141,135,927-FW,2017/9/9 09:09,2,浆,2017/9/9 09:36,11,碔,30,34,30,4
EasyCard,47000,3494377704,1,穛ρ1布,1133,144,951-FW,2017/9/13 11:21,3,古ń,2017/9/13 11:45,11,碔,29,32,29,3
EasyCard,47000,3494377704,1,穛ρ1布,1141,135,927-FW,2017/9/20 08:52,0,浆ó,2017/9/20 09:35,11,碔,40,45,40,5
EasyCard,47000,3494377704,1,穛ρ1布,1141,135,927-FW,2017/9/24 08:50,0,浆ó,2017/9/24 09:27,11,碔,40,45,40,5
EasyCard,47000,3494403560,1,穛ρ1布,1141,135,927-FW,2017/9/2 08:53,0,浆ó,2017/9/2 09:13,6,眃贾,20,22,20,2
EasyCard,47000,3494403560,1,穛ρ1布,1141,135,927-FW,2017/9/9 08:49,0,浆ó,2017/9/9 09:17,7,芖,24,28,24,4
EasyCard,47000,3494421736,1,穛ρ1布,1133,111,420-FQ,2017/9/8 11:30,4,0き洛皘,2017/9/8 12:47,17,ぱ不,63,72,63,9
EasyCard,47000,3494421736,1,穛ρ1布,1133,111,420-FQ,2017/9/8 13:55,17,ぱ不,2017/9/8 15:25,4,0き洛皘,63,72,63,9
EasyCard,47000,3494421736,1,穛ρ1布,1133,134,426-FQ,2017/9/23 11:30,4,0き洛皘,2017/9/23 12:48,17,ぱ不,63,72,63,9
EasyCard,47000,3494421736,1,穛ρ1布,1133,134,426-FQ,2017/9/23 13:59,17,ぱ不,2017/9/23 15:28,5,瓾,61,70,61,9
EasyCard,47000,3494421736,1,穛ρ1布,1133,144,951-FW,2017/9/28 11:27,4,0き洛皘,2017/9/28 12:39,17,ぱ不,63,72,63,9
EasyCard,47000,3494421736,1,穛ρ1布,1133,144,951-FW,2017/9/28 13:54,17,ぱ不,2017/9/28 15:17,4,0き洛皘,63,72,63,9
EasyCard,47000,3494421736,1,穛ρ1布,1133,175,493-FQ,2017/9/24 11:29,4,0き洛皘,2017/9/24 12:45,17,ぱ不,63,72,63,9
EasyCard,47000,3494421736,1,穛ρ1布,1133,175,493-FQ,2017/9/24 14:25,17,ぱ不,2017/9/24 15:39,6,眃贾,58,66,58,8
EasyCard,47000,3494421736,1,穛ρ1布,1133,175,938-FW,2017/9/14 11:32,4,0き洛皘,2017/9/14 12:08,12,び緗徽,29,33,29,4
EasyCard,47000,3494421736,1,穛ρ1布,1133,205,949-FW,2017/9/17 11:26,4,0き洛皘,2017/9/17 12:43,17,ぱ不,63,72,63,9
EasyCard,47000,3494421736,1,穛ρ1布,1133,205,949-FW,2017/9/17 13:56,17,ぱ不,2017/9/17 15:28,4,0き洛皘,63,72,63,9
EasyCard,47000,3494427368,1,穛ρ1布,1133,142,978-FW,2017/9/15 13:43,0,浆ó,2017/9/15 14:49,10,穝,36,41,36,5
EasyCard,47000,3494451944,1,穛ρ1布,1133,138,953-FW,2017/9/20 11:16,1,盵,2017/9/20 11:53,10,穝,29,32,29,3
EasyCard,47000,3494452712,1,穛ρ1布,1133,227,430-FQ,2017/9/29 11:31,5,瓾,2017/9/29 11:56,11,碔,26,29,26,3
EasyCard,47000,3494452712,1,穛ρ1布,1141,135,927-FW,2017/9/16 08:45,0,浆ó,2017/9/16 09:32,11,碔,40,45,40,5
EasyCard,47000,3494463976,1,穛ρ1布,1126,135,927-FW,2017/9/12 10:17,10,穝,2017/9/12 10:46,0,浆ó,35,40,35,5
EasyCard,47000,3494463976,1,穛ρ1布,1133,120,423-FQ,2017/9/22 10:49,0,浆ó,2017/9/22 12:51,15,嘹也爵,65,74,65,9
EasyCard,47000,3494463976,1,穛ρ1布,1133,138,953-FW,2017/9/25 10:48,0,浆ó,2017/9/25 12:43,17,ぱ不,78,89,78,11
EasyCard,47000,3494533864,3,稲み布,1141,135,927-FW,2017/9/18 08:41,0,浆ó,2017/9/18 09:15,5,瓾,17,19,17,2
EasyCard,47000,3494559464,1,穛ρ1布,1126,135,927-FW,2017/9/19 10:44,2,浆,2017/9/19 10:51,0,浆ó,11,12,11,1
EasyCard,47000,3494711016,1,穛ρ1布,1126,212,938-FW,2017/9/22 06:31,0,浆ó,2017/9/22 09:20,20,﹁腳,80,91,80,11
EasyCard,47000,3494711016,1,穛ρ1布,1126,212,938-FW,2017/9/22 09:21,22,秽,2017/9/22 11:51,0,浆ó,91,104,91,13
EasyCard,47000,3494791144,1,穛ρ1布,1141,135,927-FW,2017/9/2 08:53,0,浆ó,2017/9/2 09:28,10,穝,35,40,35,5
EasyCard,47000,3494791144,1,穛ρ1布,1141,135,927-FW,2017/9/4 08:55,0,浆ó,2017/9/4 09:31,10,穝,35,40,35,5
EasyCard,47000,3494791144,1,穛ρ1布,1141,135,927-FW,2017/9/16 08:55,0,浆ó,2017/9/16 09:30,10,穝,35,40,35,5
EasyCard,47000,3494791144,1,穛ρ1布,1141,135,927-FW,2017/9/18 08:54,0,浆ó,2017/9/18 09:30,10,穝,35,40,35,5
EasyCard,47000,3495634920,3,稲み布,1126,135,927-FW,2017/9/17 09:58,5,瓾,2017/9/17 10:33,0,浆ó,17,19,17,2
EasyCard,47000,3495634920,3,稲み布,1126,135,927-FW,2017/9/19 10:38,5,瓾,2017/9/19 11:02,0,浆ó,17,19,17,2
EasyCard,47000,3495634920,3,稲み布,1133,134,426-FQ,2017/9/21 14:12,1,盵,2017/9/21 14:14,1,盵,11,12,11,1
EasyCard,47000,3496643560,3,稲み布,1133,123,955-FW,2017/9/19 10:49,0,浆ó,2017/9/19 11:04,0,浆ó,11,12,11,1
EasyCard,47000,3496643560,3,稲み布,1133,144,951-FW,2017/9/18 10:41,0,浆ó,2017/9/18 10:58,0,浆ó,11,12,11,1
EasyCard,47000,3496643560,3,稲み布,1133,189,427-FQ,2017/9/21 10:41,0,浆ó,2017/9/21 10:59,0,浆ó,11,12,11,1
EasyCard,47000,3496643560,3,稲み布,1133,205,949-FW,2017/9/17 10:45,0,浆ó,2017/9/17 11:04,0,浆ó,11,12,11,1
EasyCard,47000,3497064424,3,稲み布,1126,212,938-FW,2017/9/22 06:31,0,浆ó,2017/9/22 09:20,20,﹁腳,80,91,80,11
EasyCard,47000,3497064424,3,稲み布,1126,212,938-FW,2017/9/22 09:22,22,秽,2017/9/22 11:48,0,浆ó,91,104,91,13
EasyCard,47000,3497231080,1,穛ρ1布,1141,135,927-FW,2017/9/16 08:43,0,浆ó,2017/9/16 09:09,3,古ń,14,16,14,2
EasyCard,47000,3497268456,1,穛ρ1布,1133,189,427-FQ,2017/9/21 10:39,0,浆ó,2017/9/21 12:54,17,ぱ不,78,89,78,11
EasyCard,47000,3497268456,1,穛ρ1布,1133,189,427-FQ,2017/9/21 13:54,17,ぱ不,2017/9/21 16:04,0,浆ó,78,89,78,11
EasyCard,47000,3497272552,1,穛ρ1布,1133,111,420-FQ,2017/9/1 11:06,0,浆ó,2017/9/1 11:24,3,古ń,14,16,14,2
EasyCard,47000,3497355496,1,穛ρ1布,1126,212,938-FW,2017/9/22 06:31,0,浆ó,2017/9/22 09:20,20,﹁腳,80,91,80,11
EasyCard,47000,3497355496,1,穛ρ1布,1126,212,938-FW,2017/9/22 09:22,22,秽,2017/9/22 11:45,1,盵,83,95,83,12
EasyCard,47000,3497403880,1,穛ρ1布,1141,135,927-FW,2017/9/4 08:39,0,浆ó,2017/9/4 09:00,1,盵,11,12,11,1
EasyCard,47000,3497403880,1,穛ρ1布,1141,135,927-FW,2017/9/6 08:38,0,浆ó,2017/9/6 08:56,0,浆ó,11,12,11,1
EasyCard,47000,3497403880,1,穛ρ1布,1141,135,927-FW,2017/9/11 08:39,0,浆ó,2017/9/11 08:58,1,盵,11,12,11,1
EasyCard,47000,3497403880,1,穛ρ1布,1141,135,927-FW,2017/9/13 08:39,0,浆ó,2017/9/13 08:59,1,盵,11,12,11,1
EasyCard,47000,3497403880,1,穛ρ1布,1141,135,927-FW,2017/9/20 08:38,0,浆ó,2017/9/20 09:00,1,盵,11,12,11,1
EasyCard,47000,3497419496,1,穛ρ1布,1133,105,950-FW,2017/9/4 11:08,0,浆ó,2017/9/4 12:12,12,び緗徽,44,50,44,6
EasyCard,47000,3497419496,1,穛ρ1布,1133,111,420-FQ,2017/9/12 11:10,0,浆ó,2017/9/12 12:02,12,び緗徽,44,50,44,6
